Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
7/14/1989,370.8,320.0,"52,100.6",230.0,442.7,610.1,"6,077.3","1,394.5",0.8,"1,401.3","666,188.5","1,372.1","9,569.0",NA,977.6,"248,547.5",NA,"1,003.0",492.1
7/17/1989,370.6,320.4,"52,451.0",229.5,441.3,610.6,"6,050.8","1,372.4",0.8,"1,380.9","655,219.9","1,352.2","9,526.1",NA,955.4,"246,049.2",NA,"1,005.2",487.8
7/18/1989,371.7,319.1,"52,561.4",228.5,442.2,610.2,"6,029.7","1,366.3",0.8,"1,377.8","652,316.4","1,349.1","9,489.6",NA,951.1,"246,244.3",NA,"1,002.8",484.6
7/19/1989,370.7,319.5,"52,646.5",228.9,440.7,610.6,"6,103.9","1,368.5",0.8,"1,392.4","653,373.4","1,363.5","9,545.0",NA,952.7,"247,976.6",NA,"1,001.5",496.5
7/20/1989,371.1,319.7,"52,453.3",228.1,439.8,608.9,"6,057.3","1,363.5",0.8,"1,378.7","650,974.7","1,350.0","9,567.0",NA,949.2,"244,842.7",NA,"1,005.8",493.8
7/21/1989,372.4,321.6,"52,839.0",229.7,442.6,612.8,"6,152.1","1,373.5",0.8,"1,397.6","655,762.2","1,368.6","9,591.4",NA,956.2,"248,906.3",NA,"1,010.5",498.8
7/24/1989,372.0,321.6,"53,275.3",229.9,442.2,612.1,"6,068.9","1,388.7",0.8,"1,396.0","661,876.3","1,367.0","9,574.6",NA,962.1,"247,089.5",NA,"1,012.5",498.1
7/25/1989,371.3,318.5,"52,897.2",228.3,440.6,605.4,"6,103.0","1,378.9",0.8,"1,394.5","657,178.3","1,366.4","9,563.7",NA,955.2,"247,926.3",NA,993.7,493.5
7/26/1989,372.3,315.9,"52,347.6",225.6,440.3,600.8,"6,065.1","1,363.1",0.8,"1,384.9","649,649.8","1,356.1","9,521.9",NA,944.3,"246,417.4",NA,994.5,492.6
7/27/1989,374.2,316.5,"51,952.7",225.4,442.1,601.2,"6,108.1","1,361.6",0.8,"1,399.2","648,945.0","1,370.1","9,612.9",NA,943.3,"249,260.5",NA,991.0,493.4
7/28/1989,369.7,315.6,"51,578.2",224.7,437.7,600.6,"6,090.5","1,357.7",0.8,"1,397.2","647,074.0","1,368.3","9,349.2",NA,940.5,"248,277.7",NA,987.2,495.8
7/31/1989,368.3,310.9,"50,443.8",221.0,433.6,591.7,"6,011.3","1,364.7",0.8,"1,374.4","649,527.7","1,345.9","9,337.3",NA,930.4,"243,816.3",NA,973.1,486.2
8/1/1989,369.0,311.4,"50,460.2",223.0,434.5,593.3,"6,060.5","1,377.2",0.8,"1,393.3","655,482.5","1,364.4","9,478.7",NA,938.9,"248,169.2",NA,977.9,485.3
8/2/1989,369.8,309.6,"50,344.7",222.3,435.1,588.5,"6,048.2","1,372.5",0.8,"1,385.8","653,260.6","1,357.3","9,479.9",NA,935.8,"247,066.8",NA,967.3,480.0
8/3/1989,369.3,311.9,"50,566.8",224.7,432.0,593.3,"6,082.3","1,387.8",0.8,"1,395.1","660,517.1","1,366.1","9,315.5",NA,946.2,"248,221.2",NA,975.6,481.2
8/4/1989,370.5,318.2,"51,675.0",229.4,436.1,606.2,"6,388.2","1,416.6",0.8,"1,408.5","674,243.5","1,379.5","9,256.8",NA,965.8,"251,137.1",NA,992.5,488.1
8/7/1989,366.1,315.6,"51,071.8",227.7,429.5,599.5,"6,035.2","1,366.0",0.8,"1,367.5","653,250.4","1,339.3","9,189.5",NA,934.2,"244,791.8",NA,985.4,478.6
8/8/1989,365.9,313.0,"50,744.5",225.0,428.9,595.2,"5,992.8","1,349.7",0.8,"1,363.4","645,465.1","1,337.3","9,316.3",NA,923.1,"240,698.7",NA,975.7,473.4
8/9/1989,364.6,313.2,"50,732.8",225.5,427.5,596.4,"6,036.9","1,352.4",0.8,"1,374.4","646,751.1","1,345.8","9,402.5",NA,924.9,"244,983.2",NA,977.6,474.5
8/10/1989,365.9,313.1,"50,874.9",224.9,428.6,596.4,"6,020.4","1,348.7",0.8,"1,369.7","644,979.6","1,341.2","9,421.7",NA,922.4,"244,272.8",NA,979.6,479.5
8/11/1989,361.9,317.2,"51,712.4",228.3,428.3,609.1,"6,104.5","1,378.5",0.8,"1,371.2","659,238.7","1,342.7","9,388.7",NA,942.8,"248,409.1",NA,987.7,481.8
8/14/1989,363.3,318.4,"51,588.8",229.4,429.2,610.8,"5,981.3","1,355.0",0.8,"1,371.4","651,981.5","1,342.9","9,376.9",NA,928.5,"244,221.6",NA,994.5,479.5
8/15/1989,366.1,322.0,"52,075.6",232.7,433.8,613.9,"6,108.7","1,370.9",0.8,"1,382.2","659,603.5","1,353.4","9,472.5",NA,939.3,"247,076.6",NA,"1,004.7",485.2
8/16/1989,367.6,322.6,"52,264.8",232.8,432.8,614.6,"6,078.5","1,371.3",0.8,"1,365.9","659,789.5","1,348.8","9,498.5",NA,939.6,"246,092.9",NA,"1,007.6",485.6
8/17/1989,364.9,324.5,"52,504.9",234.1,430.8,619.3,"6,113.2","1,379.1",0.8,"1,384.9","663,558.9","1,356.0","9,435.7",NA,945.0,"247,381.8",NA,"1,010.4",482.4
8/18/1989,366.3,323.6,"52,288.1",234.0,431.9,617.6,"6,060.9","1,378.0",0.8,"1,371.0","663,036.0","1,342.5","9,486.7",NA,944.2,"244,402.8",NA,"1,013.9",484.1
8/21/1989,365.9,322.4,"52,097.6",231.8,429.4,614.9,"6,026.9","1,346.8",0.8,"1,358.5","648,431.0","1,330.3","9,445.9",NA,928.1,"242,355.1",NA,"1,008.2",479.5
8/22/1989,366.4,321.4,"52,202.5",231.2,429.3,613.4,"6,021.9","1,343.6",0.8,"1,369.9","646,858.9","1,341.4","9,462.4",NA,925.9,"243,582.8",NA,"1,004.5",476.6
8/23/1989,366.2,323.3,"52,464.2",233.2,431.4,617.9,"6,104.1","1,354.8",0.8,"1,387.4","652,269.1","1,358.5","9,466.9",NA,933.6,"247,607.8",NA,"1,007.9",479.0
8/24/1989,362.2,320.5,"51,907.6",230.7,425.9,611.4,"5,976.7","1,340.4",0.8,"1,352.5","645,349.3","1,324.5","9,366.4",NA,923.7,"241,855.0",NA,"1,002.7",475.5
8/25/1989,360.5,318.1,"51,648.5",229.3,422.6,607.1,"5,938.7","1,356.6",0.8,"1,347.6","644,615.1","1,319.5","9,309.3",NA,922.4,"240,758.6",NA,996.2,474.6
8/28/1989,360.5,318.1,"51,648.5",229.3,422.6,607.1,"5,938.7","1,356.6",0.8,"1,347.6","644,615.1","1,319.5","9,309.3",NA,922.4,"240,758.6",NA,996.2,474.6
8/29/1989,359.8,314.9,"51,505.4",227.1,421.7,600.8,"5,915.3","1,343.9",0.8,"1,340.3","638,577.8","1,312.4","9,313.0",NA,913.8,"237,737.1",NA,991.2,469.3
8/30/1989,361.4,317.4,"51,724.8",228.4,422.9,603.6,"5,967.5","1,345.1",0.8,"1,353.5","639,183.1","1,325.3","9,344.6",NA,914.7,"241,230.8",NA,994.1,470.2
8/31/1989,359.8,318.1,"52,020.6",228.7,423.0,607.7,"5,962.5","1,352.8",0.8,"1,352.7","642,839.0","1,324.5","9,318.0",NA,919.9,"241,158.5",NA,996.7,470.3
9/1/1989,359.4,320.8,"52,414.9",230.9,424.9,614.2,"6,027.3","1,366.1",0.8,"1,355.2","649,138.2","1,327.1","9,374.6",NA,928.9,"242,476.8",NA,"1,002.9",474.2
9/4/1989,358.9,320.5,"52,361.1",230.9,423.7,613.7,"5,911.5","1,348.1",0.8,"1,343.7","643,686.4","1,315.7","9,375.4",NA,920.0,"240,554.1",NA,"1,000.6",470.8
9/5/1989,358.6,322.4,"52,745.1",233.1,423.9,616.0,"5,985.3","1,361.0",0.8,"1,353.0","649,839.6","1,324.9","9,290.1",NA,928.8,"242,779.0",NA,"1,007.1",473.8
9/6/1989,360.2,321.1,"52,724.9",232.0,425.9,613.7,"5,979.7","1,354.5",0.8,"1,348.1","646,732.4","1,320.0","9,303.7",NA,924.3,"239,657.7",NA,"1,005.5",472.3
9/7/1989,359.2,321.6,"52,741.5",232.3,425.4,615.1,"5,965.1","1,356.4",0.8,"1,344.2","647,648.6","1,316.2","9,316.9",NA,925.6,"241,757.2",NA,"1,006.7",471.2
9/8/1989,359.6,321.2,"52,598.9",232.2,427.1,614.2,"5,992.9","1,355.8",0.8,"1,350.2","647,323.4","1,322.2","9,277.4",NA,925.2,"241,705.5",NA,"1,009.2",469.0
9/11/1989,358.4,321.3,"52,633.7",231.9,425.1,614.4,"5,912.6","1,339.8",0.8,"1,334.9","638,574.6","1,283.9","9,297.8",NA,924.0,"238,700.9",NA,"1,009.4",469.1
9/12/1989,358.6,321.5,"52,735.3",231.8,426.5,615.4,"5,973.6","1,339.5",0.8,"1,344.4","638,400.4","1,316.5","8,994.0",NA,923.7,"240,403.3",NA,"1,009.3",468.6
9/13/1989,358.5,320.3,"52,690.1",230.8,425.1,612.9,"5,948.8","1,333.9",0.8,"1,345.0","635,757.5","1,317.0","9,291.5",NA,919.9,"239,408.0",NA,"1,008.8",462.3
9/14/1989,361.5,321.4,"52,967.5",231.8,428.1,614.3,"6,006.1","1,339.5",0.8,"1,362.3","638,405.1","1,334.0","9,388.1",NA,923.7,"240,405.0",NA,"1,016.5",466.4
9/15/1989,355.8,321.2,"52,894.3",231.2,423.2,613.9,"5,991.2","1,336.2",0.8,"1,332.9","636,826.1","1,304.3","9,249.3",NA,921.5,"239,810.4",NA,"1,011.8",460.7
9/18/1989,359.7,317.5,"52,465.8",229.1,425.2,606.0,"5,956.8","1,323.9",0.8,"1,343.3","644,387.7","1,315.4","9,278.9",NA,916.0,"240,958.9",NA,"1,015.6",460.8
9/19/1989,360.7,318.4,"52,504.0",229.3,426.9,608.7,"6,017.7","1,324.9",0.8,"1,349.6","644,857.1","1,321.5","8,987.6",NA,916.6,"241,787.9",NA,"1,006.7",464.2
9/20/1989,362.8,318.5,"52,624.0",229.3,429.0,609.9,"6,018.3","1,325.0",0.8,"1,350.4","644,922.3","1,322.2","8,942.6",NA,916.7,"241,158.8",NA,"1,014.3",467.6
9/21/1989,362.8,318.9,"52,721.9",229.5,429.5,610.4,"6,046.8","1,326.0",0.8,"1,362.8","645,419.4","1,334.5","9,408.5",NA,917.4,"243,352.6",NA,"1,014.2",468.8
9/22/1989,364.9,321.8,"53,154.3",231.6,431.4,616.1,"6,112.2","1,338.4",0.8,"1,375.5","651,421.2","1,346.7","9,496.0",NA,926.0,"244,677.5",NA,"1,016.5",465.4
9/25/1989,367.4,317.2,"52,413.3",228.4,432.2,608.6,"6,120.6","1,335.0",0.8,"1,381.0","651,393.6","1,352.2","9,192.3",NA,949.1,"243,522.0",NA,"1,008.9",466.2
9/26/1989,368.0,315.3,"52,239.2",226.9,431.9,603.5,"6,082.6","1,326.3",0.8,"1,371.5","647,115.2","1,343.0","9,476.8",NA,942.9,"245,155.6",NA,"1,006.8",464.9
9/27/1989,369.0,315.0,"51,856.7",228.7,434.2,601.5,"6,156.5","1,336.9",0.8,"1,388.6","652,292.0","1,359.8","9,490.9",NA,950.5,"248,380.4",NA,"1,002.5",467.9
9/28/1989,366.5,313.8,"51,510.6",227.9,432.6,597.7,"6,094.2","1,332.3",0.8,"1,375.1","650,088.6","1,347.5","9,379.0",NA,947.2,"246,202.3",NA,"1,001.0",471.9
9/29/1989,366.5,312.4,"51,173.8",226.9,432.3,594.6,"6,115.9","1,326.6",0.8,"1,382.7","647,270.9","1,353.9","9,463.2",NA,943.1,"244,908.3",NA,988.6,473.1
10/2/1989,366.5,312.9,"51,135.6",226.5,431.7,595.2,"6,229.1","1,363.3",0.8,"1,375.0","655,190.9","1,346.4","9,083.2",NA,941.6,"245,785.2",NA,984.9,471.9
10/3/1989,365.5,313.8,"51,762.0",227.7,430.9,599.2,"6,128.3","1,373.9",0.8,"1,380.7","660,291.9","1,350.9","9,427.9",NA,949.0,"247,698.8",NA,991.3,472.9
10/4/1989,366.0,313.0,"51,609.5",228.1,430.0,595.4,"6,148.5","1,372.9",0.8,"1,379.4","659,801.5","1,350.7","9,420.9",NA,948.2,"245,250.8",NA,983.4,471.5
10/5/1989,366.2,314.1,"52,086.8",227.5,430.2,599.3,"6,081.6","1,369.0",0.8,"1,387.0","657,906.8","1,358.3","9,052.6",NA,945.5,"244,592.0",NA,988.1,475.3
10/6/1989,363.0,312.7,"51,816.7",226.5,428.1,596.9,"6,073.0","1,363.4",0.8,"1,367.2","655,209.9","1,338.9","9,627.1",NA,941.6,"245,254.3",NA,981.5,467.7
10/9/1989,362.9,311.7,"51,769.0",229.8,426.1,597.0,"6,145.6","1,383.3",0.8,"1,363.4","661,126.1","1,335.0","9,469.0",NA,956.8,"247,440.8",NA,980.3,462.0
10/10/1989,361.9,312.7,"52,089.9",232.3,424.7,599.9,"6,088.2","1,398.1",0.8,"1,365.8","668,190.9","1,337.3","9,361.1",NA,967.0,"245,606.5",NA,981.8,468.0
10/11/1989,361.1,315.0,"52,246.5",233.8,424.8,605.5,"6,103.6","1,407.0",0.9,"1,353.0","672,448.6","1,324.9","9,315.5",NA,973.2,"243,700.1",NA,987.8,464.7
10/12/1989,363.2,315.7,"52,330.1",234.1,426.5,607.6,"6,097.0","1,409.2",0.9,"1,363.8","673,524.9","1,335.4","9,229.8",NA,974.7,"243,539.9",NA,988.1,471.6
10/13/1989,363.2,313.3,"52,011.3",232.2,426.5,603.1,"6,078.4","1,397.5",0.8,"1,355.7","667,927.2","1,327.2","9,153.1",NA,966.6,"242,183.4",NA,987.6,471.3
10/16/1989,368.4,313.8,"52,277.7",233.9,434.2,602.3,"6,151.7","1,376.5",0.8,"1,383.4","670,713.6","1,349.7","9,297.7",NA,958.8,"250,839.4",NA,983.5,489.2
10/17/1989,366.7,310.4,"51,840.7",231.7,430.9,595.4,"6,129.4","1,363.4",0.8,"1,377.3","664,364.0","1,348.7","9,406.6",NA,949.7,"245,238.4",NA,971.1,476.6
10/18/1989,368.5,311.8,"52,195.5",232.0,432.4,599.1,"6,145.2","1,365.1",0.8,"1,375.9","665,194.9","1,347.4","9,534.4",NA,950.9,"245,580.0",NA,973.9,478.2
10/19/1989,368.6,311.7,"52,318.5",231.2,433.0,598.3,"6,174.7","1,360.8",0.8,"1,387.0","663,078.6","1,358.1","9,134.1",NA,947.9,"247,244.0",NA,977.1,474.5
10/20/1989,365.7,309.6,"52,022.0",230.2,429.0,594.5,"6,130.1","1,354.6",0.8,"1,381.4","660,050.0","1,352.2","9,437.6",NA,943.5,"246,621.2",NA,969.5,473.4
